"title","level","service","category","description","id"
"Suspicious ZipExec Execution","medium","","process_creation","ZipExec is a Proof-of-Concept (POC) tool to wrap binary-based tools into a password-protected zip file.","2a048dab-1493-f4cf-68dc-2fc90db2a471"
"Suspicious Greedy Compression Using Rar.EXE","high","","process_creation","Detects RAR usage that creates an archive from a suspicious folder, either a system folder or one of the folders often used by attackers for staging purposes","d9100b89-baa5-8f0b-5a28-90217fe41a0f"
"Uncommon One Time Only Scheduled Task At 00:00","high","","process_creation","Detects scheduled task creation events that include suspicious actions, and is run once at 00:00","476ef906-3f50-4b93-19a2-cf02ea63f392"
"PUA - System Informer Execution","medium","","process_creation","Detects the execution of System Informer, a task manager tool to view and manipulate processes, kernel options and other low level operations","852227cc-1888-1ad5-93f1-633e3dc46869"
"Data Export From MSSQL Table Via BCP.EXE","medium","","process_creation","Detects the execution of the BCP utility in order to export data from the database.
Attackers were seen saving their malware to a database column or table and then later extracting it via ""bcp.exe"" into a file.
","c7c4727f-4a16-4625-f1f0-4d6a7b7eb808"
"Detected Windows Software Discovery","medium","","process_creation","Adversaries may attempt to enumerate software for a variety of reasons, such as figuring out what security measures are present or if the compromised system has a version of software that is vulnerable.","40795b72-f1da-c1a0-035c-56ecfca25ca3"
"Lolbin Runexehelper Use As Proxy","medium","","process_creation","Detect usage of the ""runexehelper.exe"" binary as a proxy to launch other programs","b77adf00-db71-5767-769e-2ba7c942d820"
"Add Potential Suspicious New Download Source To Winget","medium","","process_creation","Detects usage of winget to add new potentially suspicious download sources","c9b38950-be40-a8b2-9d01-5912034351f3"
"HackTool - Rubeus Execution","critical","","process_creation","Detects the execution of the hacktool Rubeus via PE information of command line parameters","be670d5c-31eb-7391-4d2e-d122c89cd5bb"
"Tasks Folder Evasion","high","","process_creation","The Tasks folder in system32 and syswow64 are globally writable paths.
Adversaries can take advantage of this and load or influence any script hosts or ANY .NET Application
in Tasks to load and execute a custom assembly into cscript, wscript, regsvr32, mshta, eventvwr
","f671b855-3ea9-045a-c84d-36fc3884e2c7"
"Potential Shim Database Persistence via Sdbinst.EXE","medium","","process_creation","Detects installation of a new shim using sdbinst.exe.
Adversaries may establish persistence and/or elevate privileges by executing malicious content triggered by application shims
","7d9d897f-58c0-2dae-d6f2-410c0f0f5e07"
"Suspicious Powercfg Execution To Change Lock Screen Timeout","medium","","process_creation","Detects suspicious execution of 'Powercfg.exe' to change lock screen timeout","deb3c0f1-0961-ecf5-5c89-8c7640d2b22f"
"Disabled IE Security Features","high","","process_creation","Detects command lines that indicate unwanted modifications to registry keys that disable important Internet Explorer security features","e57cc75a-d93a-26d1-615c-9a093649f70a"
"Disable Windows IIS HTTP Logging","high","","process_creation","Disables HTTP logging on a Windows IIS web server as seen by Threat Group 3390 (Bronze Union)","3682c181-3b54-0cf3-cfdb-1d800bb7b125"
"Operator Bloopers Cobalt Strike Modules","high","","process_creation","Detects Cobalt Strike module/commands accidentally entered in CMD shell","c7a2ef80-f915-79f0-1ce3-bf61d570a990"
"Taskkill Symantec Endpoint Protection","high","","process_creation","Detects one of the possible scenarios for disabling Symantec Endpoint Protection.
Symantec Endpoint Protection antivirus software services incorrectly implement the protected service mechanism.
As a result, the NT AUTHORITY/SYSTEM user can execute the taskkill /im command several times ccSvcHst.exe /f, thereby killing the process belonging to the service, and thus shutting down the service.
","4ca79cb2-f424-4b29-861c-91cc27599d11"
"Windows Internet Hosted WebDav Share Mount Via Net.EXE","high","","process_creation","Detects when an internet hosted webdav share is mounted using the ""net.exe"" utility","bc7f261d-3cfe-72c9-521d-d3cd1a0032bf"
"File Download with Headless Browser","high","","process_creation","Detects execution of chromium based browser in headless mode using the ""dump-dom"" command line to download files","234669a1-2f84-3670-fbb6-7636e8b78731"
"Regsvr32 DLL Execution With Uncommon Extension","medium","","process_creation","Detects a ""regsvr32"" execution where the DLL doesn't contain a common file extension.","0931c657-0f5b-cc80-ce24-bb4f81b15b02"
"Potentially Suspicious Event Viewer Child Process","high","","process_creation","Detects uncommon or suspicious child processes of ""eventvwr.exe"" which might indicate a UAC bypass attempt","be9b6aa2-633a-7833-43a7-f807dc2aa023"
"Notepad Password Files Discovery","low","","process_creation","Detects the execution of Notepad to open a file that has the string ""password"" which may indicate unauthorized access to credentials or suspicious activity.","88058179-1331-afd7-eaea-6a77664d95dc"
"Use NTFS Short Name in Command Line","medium","","process_creation","Detect use of the Windows 8.3 short name. Which could be used as a method to avoid command-line detection","c2caccdd-305a-c468-590f-90ca119d0475"
"UEFI Persistence Via Wpbbin - ProcessCreation","high","","process_creation","Detects execution of the binary ""wpbbin"" which is used as part of the UEFI based persistence method described in the reference section","1f9094b1-f522-539a-f715-fd13acf3cd22"
"HackTool - PPID Spoofing SelectMyParent Tool Execution","high","","process_creation","Detects the use of parent process ID spoofing tools like Didier Stevens tool SelectMyParent","86d129d1-cd78-4f07-9be8-edf76d9e2131"
"Suspicious Process Patterns NTDS.DIT Exfil","high","","process_creation","Detects suspicious process patterns used in NTDS.DIT exfiltration","1fb003fd-3505-dd3d-39c9-067a836b7257"
"File Recovery From Backup Via Wbadmin.EXE","medium","","process_creation","Detects the recovery of files from backups via ""wbadmin.exe"".
Attackers can restore sensitive files such as NTDS.DIT or Registry Hives from backups in order to potentially extract credentials.
","5202675a-41e6-e644-d9e9-47e5f945d40a"
"DirLister Execution","low","","process_creation","Detect the usage of ""DirLister.exe"" a utility for quickly listing folder or drive contents. It was seen used by BlackCat ransomware to create a list of accessible directories and files.","767261e0-460c-37f0-aadd-2d3d361db835"
"Suspicious Child Process Of Manage Engine ServiceDesk","high","","process_creation","Detects suspicious child processes of the ""Manage Engine ServiceDesk Plus"" Java web service","fa8c67ae-ace2-9a11-43d7-c5b5954ce489"
"Potential Persistence Via Microsoft Compatibility Appraiser","medium","","process_creation","Detects manual execution of the ""Microsoft Compatibility Appraiser"" task via schtasks.
In order to trigger persistence stored in the ""\AppCompatFlags\TelemetryController"" registry key.
","c2a0770d-11ab-758f-a9ed-de4bbee89af7"
"Suspicious Windows Service Tampering","high","","process_creation","Detects the usage of binaries such as 'net', 'sc' or 'powershell' in order to stop, pause, disable or delete critical or important Windows services such as AV, Backup, etc. As seen being used in some ransomware scripts
","dc6be7ef-4455-6b20-2304-ef99f8413cbf"
"UAC Bypass Using Windows Media Player - Process","high","","process_creation","Detects the pattern of UAC Bypass using Windows Media Player osksupport.dll (UACMe 32)","3ff6fb4d-1767-844e-dbf0-3bfa8dd55d56"
"CMSTP Execution Process Creation","high","","process_creation","Detects various indicators of Microsoft Connection Manager Profile Installer execution","3425d55a-86e5-737e-7213-a8a416faeb89"
"Potential SMB Relay Attack Tool Execution","critical","","process_creation","Detects different hacktools used for relay attacks on Windows for privilege escalation","024e903d-9124-23ff-2ce8-f59651a961ea"
"Run PowerShell Script from Redirected Input Stream","high","","process_creation","Detects PowerShell script execution via input stream redirect","112d0b77-1699-f5e9-45f6-7e80e17de0a0"
"Use Of The SFTP.EXE Binary As A LOLBIN","medium","","process_creation","Detects the usage of the ""sftp.exe"" binary as a LOLBIN by abusing the ""-D"" flag","2211d14a-9a4c-d937-2a25-6428d586be6c"
"Mstsc.EXE Execution From Uncommon Parent","high","","process_creation","Detects potential RDP connection via Mstsc using a local "".rdp"" file located in suspicious locations.","fdd2fe27-5f29-7b4f-0381-22bac2ea7c0a"
"Regsvr32 DLL Execution With Suspicious File Extension","high","","process_creation","Detects the execution of REGSVR32.exe with DLL files masquerading as other files","de7bed2f-8da9-bfd3-f7af-a1a8e5ff462d"
"Suspicious IIS URL GlobalRules Rewrite Via AppCmd","medium","","process_creation","Detects usage of ""appcmd"" to create new global URL rewrite rules. This behaviour has been observed being used by threat actors to add new rules so they can access their webshells.","82956673-bd55-9f29-96a4-e5bdd4083071"
"Suspicious HWP Sub Processes","high","","process_creation","Detects suspicious Hangul Word Processor (Hanword) sub processes that could indicate an exploitation","a7ed3875-d941-ac17-9f8a-7828f6a11738"
"Nltest.EXE Execution","low","","process_creation","Detects nltest commands that can be used for information discovery","b5e72364-d1d6-72a1-ec13-abf98d0aaa74"
"Tor Client/Browser Execution","high","","process_creation","Detects the use of Tor or Tor-Browser to connect to onion routing networks","ef92722b-fb96-33d7-d77b-f6770ac84d0f"
"Private Keys Reconnaissance Via CommandLine Tools","medium","","process_creation","Adversaries may search for private key certificate files on compromised systems for insecurely stored credential","6608cba0-3816-77a3-31ab-3b70c790f18c"
"Arbitrary Shell Command Execution Via Settingcontent-Ms","medium","","process_creation","The .SettingContent-ms file type was introduced in Windows 10 and allows a user to create ""shortcuts"" to various Windows 10 setting pages. These files are simply XML and contain paths to various Windows 10 settings binaries.","ea83af54-6f44-4f59-df6c-6d8669775fcd"
"Shell Process Spawned by Java.EXE","medium","","process_creation","Detects shell spawned from Java host process, which could be a sign of exploitation (e.g. log4j exploitation)","15e3c45c-06b7-5da5-4bc0-66cf00fcc185"
"Potential Crypto Mining Activity","high","","process_creation","Detects command line parameters or strings often used by crypto miners","c3538d2c-107c-a590-509c-957631b1eaf2"
"Potentially Over Permissive Permissions Granted Using Dsacls.EXE","medium","","process_creation","Detects usage of Dsacls to grant over permissive permissions","a81385de-1365-3d8d-2778-5d914a66d61e"
"File In Suspicious Location Encoded To Base64 Via Certutil.EXE","high","","process_creation","Detects the execution of certutil with the ""encode"" flag to encode a file to base64 where the files are located in potentially suspicious locations","09f25420-43e9-2a11-7301-c1c851349604"
"Suspicious UltraVNC Execution","high","","process_creation","Detects suspicious UltraVNC command line flag combination that indicate a auto reconnect upon execution, e.g. startup (as seen being used by Gamaredon threat group)","e6f654c0-1d07-0204-f77c-f791d88e44d0"
"Suspicious File Download From IP Via Curl.EXE","high","","process_creation","Detects potentially suspicious file downloads directly from IP addresses using curl.exe","a404c83b-51de-a308-f6fc-659d55a00b6c"
"Sysmon Driver Unloaded Via Fltmc.EXE","high","","process_creation","Detects possible Sysmon filter driver unloaded via fltmc.exe","3412c13e-f0d6-c967-da33-0c43c8817356"
"Registry Modification Via Regini.EXE","low","","process_creation","Detects the execution of regini.exe which can be used to modify registry keys, the changes are imported from one or more text files.","07d9d3ee-e3e8-9005-68ba-2e1c50fd018b"
"Potential Arbitrary Command Execution Using Msdt.EXE","high","","process_creation","Detects processes leveraging the ""ms-msdt"" handler or the ""msdt.exe"" binary to execute arbitrary commands as seen in the follina (CVE-2022-30190) vulnerability","835eeb0d-312a-9bdf-62f1-ae4e172e57cb"
"File Download Via InstallUtil.EXE","medium","","process_creation","Detects use of .NET InstallUtil.exe in order to download arbitrary files. The files will be written to ""%LOCALAPPDATA%\Microsoft\Windows\INetCache\IE\""
","fb0cc82e-63f9-6098-cd32-7f78429aeb7a"
"HackTool - LaZagne Execution","medium","","process_creation","Detects the execution of the LaZagne. A utility used to retrieve multiple types of passwords stored on a local computer.
LaZagne has been leveraged multiple times by threat actors in order to dump credentials.
","be78b4b9-f54e-84e0-b62f-872d92b15df9"
"COM Object Execution via Xwizard.EXE","medium","","process_creation","Detects the execution of Xwizard tool with the ""RunWizard"" flag and a GUID like argument.
This utility can be abused in order to run custom COM object created in the registry.
","9229b93f-725b-ba48-a5e2-fd3ba4c5751b"
"Potentially Suspicious Execution Of Regasm/Regsvcs With Uncommon Extension","medium","","process_creation","Detects potentially suspicious execution of the Regasm/Regsvcs utilities with an uncommon extension.","ba17b43d-ff78-598e-3e48-6f7f77abce52"
"Mshtml.DLL RunHTMLApplication Suspicious Usage","high","","process_creation","Detects execution of commands that leverage the ""mshtml.dll"" RunHTMLApplication export to run arbitrary code via different protocol handlers (vbscript, javascript, file, http...)
","54b11eae-5cc5-72a8-7b50-b842a057933e"
"Suspicious Download Via Certutil.EXE","medium","","process_creation","Detects the execution of certutil with certain flags that allow the utility to download files.","34fbd3e7-f286-812f-f5a0-61d77817a0b4"
"SQL Client Tools PowerShell Session Detection","medium","","process_creation","This rule detects execution of a PowerShell code through the sqltoolsps.exe utility, which is included in the standard set of utilities supplied with the Microsoft SQL Server Management studio.
Script blocks are not logged in this case, so this utility helps to bypass protection mechanisms based on the analysis of these logs.
","e9206567-a61e-a398-07ce-db2684eef47d"
"Potential Memory Dumping Activity Via LiveKD","medium","","process_creation","Detects execution of LiveKD based on PE metadata or image name","4015c0bf-a80a-7b4f-cff2-cb50ea14b40f"
"Suspicious Encoded And Obfuscated Reflection Assembly Load Function Call","high","","process_creation","Detects suspicious base64 encoded and obfuscated ""LOAD"" keyword used in .NET ""reflection.assembly""","37ebc902-d86f-808a-3790-0d2051db2e46"
"C# IL Code Compilation Via Ilasm.EXE","medium","","process_creation","Detects the use of ""Ilasm.EXE"" in order to compile C# intermediate (IL) code to EXE or DLL.","5ea0b54f-98b4-7cc7-6c38-01a53470b4e4"
"Invoke-Obfuscation CLIP+ Launcher","high","","process_creation","Detects Obfuscated use of Clip.exe to execute PowerShell","d2f4e6f8-8091-3df9-bc05-f48b7a951ac8"
"Suspicious PowerShell IEX Execution Patterns","high","","process_creation","Detects suspicious ways to run Invoke-Execution using IEX alias","814014e5-bfa2-e72a-4f31-6155fab87672"
"Suspicious GrpConv Execution","high","","process_creation","Detects the suspicious execution of a utility to convert Windows 3.x .grp files or for persistence purposes by malicious software or actors","bf85cbac-5a6f-8e8c-535a-0c786ee46919"
"CodePage Modification Via MODE.COM To Russian Language","medium","","process_creation","Detects a CodePage modification using the ""mode.com"" utility to Russian language.
This behavior has been used by threat actors behind Dharma ransomware.
","54a21dac-be5a-04d2-da18-4bdd55216fa0"
"Suspicious Process Masquerading As SvcHost.EXE","high","","process_creation","Detects a suspicious process that is masquerading as the legitimate ""svchost.exe"" by naming its binary ""svchost.exe"" and executing from an uncommon location.
Adversaries often disguise their malicious binaries by naming them after legitimate system processes like ""svchost.exe"" to evade detection.
","f7115cfd-3899-16ef-c89b-2db0aa711a9c"
"Suspicious Execution From Outlook Temporary Folder","high","","process_creation","Detects a suspicious program execution in Outlook temp folder","c4a80f4d-4976-2f43-f3ef-3feed52e43dd"
"Delete All Scheduled Tasks","high","","process_creation","Detects the usage of schtasks with the delete flag and the asterisk symbol to delete all tasks from the schedule of the local computer, including tasks scheduled by other users.","35f42a49-bad0-2ba7-87b0-62e78681838e"
"UAC Bypass Using ChangePK and SLUI","high","","process_creation","Detects an UAC bypass that uses changepk.exe and slui.exe (UACMe 61)","6f1c48cf-ca24-9def-3a7c-bd81baec1f58"
"Powershell Token Obfuscation - Process Creation","high","","process_creation","Detects TOKEN OBFUSCATION technique from Invoke-Obfuscation","9e12c2cd-fa32-33a2-e894-455cfcbb3680"
"Permission Misconfiguration Reconnaissance Via Findstr.EXE","medium","","process_creation","Detects usage of findstr with the ""EVERYONE"" or ""BUILTIN"" keywords.
This was seen being used in combination with ""icacls"" and other utilities to spot misconfigured files or folders permissions.
","6cf859b8-6805-3164-4f58-acb0feb11cbf"
"Rundll32 Execution Without CommandLine Parameters","high","","process_creation","Detects suspicious start of rundll32.exe without any parameters as found in CobaltStrike beacon activity","011b5544-f9c6-7b7c-5114-f1cbce8b511a"
"File Encryption Using Gpg4win","medium","","process_creation","Detects usage of Gpg4win to encrypt files","5159a920-5ab6-272b-4cd3-a3ea17a108ea"
"Net WebClient Casing Anomalies","high","","process_creation","Detects PowerShell command line contents that include a suspicious abnormal casing in the Net.Webclient (e.g. nEt.WEbCliEnT) string as used in obfuscation techniques","7d6acc1b-aef6-8fb8-8b37-50e258273f6a"
"Php Inline Command Execution","medium","","process_creation","Detects execution of php using the ""-r"" flag. This is could be used as a way to launch a reverse shell or execute live php code.","4329e2b7-363d-b9dc-cbd5-6bbcc79a1b5b"
"Potential Suspicious Windows Feature Enabled - ProcCreation","medium","","process_creation","Detects usage of the built-in PowerShell cmdlet ""Enable-WindowsOptionalFeature"" used as a Deployment Image Servicing and Management tool.
Similar to DISM.exe, this cmdlet is used to enumerate, install, uninstall, configure, and update features and packages in Windows images
","683820e7-ec9c-fd2b-4e30-d67656765081"
"HackTool - Stracciatella Execution","high","","process_creation","Detects Stracciatella which executes a Powershell runspace from within C# (aka SharpPick technique) with AMSI, ETW and Script Block Logging disabled based on PE metadata characteristics.","a9d391c2-0efd-3d38-0c33-49f93ab68df6"
"PUA - Nmap/Zenmap Execution","medium","","process_creation","Detects usage of namp/zenmap. Adversaries may attempt to get a listing of services running on remote hosts, including those that may be vulnerable to remote software exploitation","45b0c0bb-7d7a-7e71-e757-cdd2508c0105"
"Potential Mftrace.EXE Abuse","medium","","process_creation","Detects child processes of the ""Trace log generation tool for Media Foundation Tools"" (Mftrace.exe) which can abused to execute arbitrary binaries.","62ff6ff0-2ab6-4498-2d8a-7aaf4d8bdbb1"
"Sysmon Discovery Via Default Driver Altitude Using Findstr.EXE","high","","process_creation","Detects usage of ""findstr"" with the argument ""385201"". Which could indicate potential discovery of an installed Sysinternals Sysmon service using the default driver altitude (even if the name is changed).","7e7e5959-545c-8b4a-b17b-3ab2d88b6129"
"Suspicious DLL Loaded via CertOC.EXE","high","","process_creation","Detects when a user installs certificates by using CertOC.exe to load the target DLL file.","6e250513-0f66-ed08-f2e8-81c7884c15a3"
"Suspicious Driver Install by pnputil.exe","medium","","process_creation","Detects when a possible suspicious driver is being installed via pnputil.exe lolbin","a4547750-0b4d-019c-4808-0da01680cddb"
"Finger.EXE Execution","high","","process_creation","Detects execution of the ""finger.exe"" utility.
Finger.EXE or ""TCPIP Finger Command"" is an old utility that is still present on modern Windows installation. It Displays information about users on a specified remote computer (typically a UNIX computer) that is running the finger service or daemon.
Due to the old nature of this utility and the rareness of machines having the finger service. Any execution of ""finger.exe"" can be considered ""suspicious"" and worth investigating.
","1e5c4cf4-c566-7068-d0ce-7a2eeabfc733"
"Domain Trust Discovery Via Dsquery","medium","","process_creation","Detects execution of ""dsquery.exe"" for domain trust discovery","0005a605-5e4a-5704-75bf-485dbd31aa9a"
"Msxsl.EXE Execution","medium","","process_creation","Detects the execution of the MSXSL utility. This can be used to execute Extensible Stylesheet Language (XSL) files. These files are commonly used to describe the processing and rendering of data within XML files.
Adversaries can abuse this functionality to execute arbitrary files while potentially bypassing application whitelisting defenses.
","1ba53115-a14d-1c17-6fc0-2239bc5c4ed6"
"Potential SysInternals ProcDump Evasion","high","","process_creation","Detects uses of the SysInternals ProcDump utility in which ProcDump or its output get renamed, or a dump file is moved or copied to a different name","61427f33-35de-ec51-6afd-e44b8ccf9023"
"Install New Package Via Winget Local Manifest","medium","","process_creation","Detects usage of winget to install applications via manifest file. Adversaries can abuse winget to download payloads remotely and execute them.
The manifest option enables you to install an application by passing in a YAML file directly to the client.
Winget can be used to download and install exe, msi or msix files later.
","afee1b7e-2430-1880-34e2-eb2ae5bf07ff"
"Launch-VsDevShell.PS1 Proxy Execution","medium","","process_creation","Detects the use of the 'Launch-VsDevShell.ps1' Microsoft signed script to execute commands.","ba78b609-b5f0-41e2-1081-e3424cdfe02d"
"Stop Windows Service Via Net.EXE","low","","process_creation","Detects the stopping of a Windows service via the ""net"" utility.","a0d8ce28-b409-13a0-c884-65166e1aa672"
"File Download From IP Based URL Via CertOC.EXE","high","","process_creation","Detects when a user downloads a file from an IP based URL using CertOC.exe","67db6bcf-cb5b-3e0b-2ba8-4afd9e5ca3a8"
"Execute From Alternate Data Streams","medium","","process_creation","Detects execution from an Alternate Data Stream (ADS). Adversaries may use NTFS file attributes to hide their malicious data in order to evade detection","6375eb27-4436-c582-1f6d-066ebfb78131"
"Potential Obfuscated Ordinal Call Via Rundll32","medium","","process_creation","Detects execution of ""rundll32"" with potential obfuscated ordinal calls","b7049a0d-bb27-adf6-2c62-501b4398af4d"
"Cab File Extraction Via Wusa.EXE From Potentially Suspicious Paths","high","","process_creation","Detects the execution of the ""wusa.exe"" (Windows Update Standalone Installer) utility to extract "".cab"" files using the ""/extract"" argument from potentially suspicious paths.
","cf789cc6-bba4-88f6-106b-660f61364506"
"Suspicious Msbuild Execution By Uncommon Parent Process","medium","","process_creation","Detects suspicious execution of 'Msbuild.exe' by a uncommon parent process","1a4e84c2-b143-1ac5-61c9-00faf74cb62a"
"HackTool - SecurityXploded Execution","critical","","process_creation","Detects the execution of SecurityXploded Tools","0cb1943b-75df-d254-4a36-58c1dc6a3f97"
"PowerShell Script Change Permission Via Set-Acl","high","","process_creation","Detects PowerShell execution to set the ACL of a file or a folder","ebd8be0a-94fe-a103-a2bd-e48cc9af988d"
"New Process Created Via Wmic.EXE","medium","","process_creation","Detects new process creation using WMIC via the ""process call create"" flag","cac49200-88c2-7917-c315-8a2e0981b42a"
"PUA - Chisel Tunneling Tool Execution","high","","process_creation","Detects usage of the Chisel tunneling tool via the commandline arguments","de663faa-aac0-dab6-a4b3-8d8c8a00ef96"
"Potential Persistence Via Logon Scripts - CommandLine","high","","process_creation","Detects the addition of a new LogonScript to the registry value ""UserInitMprLogonScript"" for potential persistence","4b8c4cc7-a599-dafe-263f-ff5cb96a6967"
"Suspicious XOR Encoded PowerShell Command","medium","","process_creation","Detects presence of a potentially xor encoded powershell command","45f32609-3f8a-58cd-cf4b-13e480be32b3"
"SafeBoot Registry Key Deleted Via Reg.EXE","high","","process_creation","Detects execution of ""reg.exe"" commands with the ""delete"" flag on safe boot registry keys. Often used by attacker to prevent safeboot execution of security products","9069f74a-131e-643b-86fc-0f23d29805d7"
"Suspicious PowerShell Invocation From Script Engines","medium","","process_creation","Detects suspicious powershell invocations from interpreters or unusual programs","82fb76c3-b42b-096c-0e6c-8733e1993492"
"New User Created Via Net.EXE With Never Expire Option","high","","process_creation","Detects creation of local users via the net.exe command with the option ""never expire""","11f0b956-1d1f-35ac-0745-953256f95462"
"File Download via CertOC.EXE","medium","","process_creation","Detects when a user downloads a file by using CertOC.exe","ae801fc7-f16f-247e-f3da-918f64136e9d"
"Suspicious NTLM Authentication on the Printer Spooler Service","high","","process_creation","Detects a privilege elevation attempt by coercing NTLM authentication on the Printer Spooler service","7fd1971c-8117-58b7-9bfd-d42cda435945"
"Response File Execution Via Odbcconf.EXE","medium","","process_creation","Detects execution of ""odbcconf"" with the ""-f"" flag in order to load a response file which might contain a malicious action.","711f2e81-bb48-8eaf-84ad-7a331ee0cd95"
"Process Memory Dump Via Dotnet-Dump","medium","","process_creation","Detects the execution of ""dotnet-dump"" with the ""collect"" flag. The execution could indicate potential process dumping of critical processes such as LSASS.
","33667ca9-e2d9-2762-b163-7e71780bc3b1"
"Abused Debug Privilege by Arbitrary Parent Processes","high","","process_creation","Detection of unusual child processes by different system processes","4411c966-d5e0-1715-f458-2221d89b7eee"
"Potential Persistence Attempt Via Existing Service Tampering","medium","","process_creation","Detects the modification of an existing service in order to execute an arbitrary payload when the service is started or killed as a potential method for persistence.","58f6b474-361b-17a1-718b-461048f72ee2"
"Potential Data Stealing Via Chromium Headless Debugging","high","","process_creation","Detects chromium based browsers starting in headless and debugging mode and pointing to a user profile. This could be a sign of data stealing or remote control","6a04614f-59c7-e8c1-6a54-5cc3b4eb1810"
"Suspicious Service Binary Directory","high","","process_creation","Detects a service binary running in a suspicious directory","4083d5ce-5bfd-6eca-7ad7-6ab633bbc01f"
"Potential DLL Injection Via AccCheckConsole","medium","","process_creation","Detects the execution ""AccCheckConsole"" a command-line tool for verifying the accessibility implementation of an application's UI.
One of the tests that this checker can run are called ""verification routine"", which tests for things like Consistency, Navigation, etc.
The tool allows a user to provide a DLL that can contain a custom ""verification routine"". An attacker can build such DLLs and pass it via the CLI, which would then be loaded in the context of the ""AccCheckConsole"" utility.
","db8f163e-5399-d993-524b-d1c4ad63c442"
"Wab Execution From Non Default Location","high","","process_creation","Detects execution of wab.exe (Windows Contacts) and Wabmig.exe (Microsoft Address Book Import Tool) from non default locations as seen with bumblebee activity","a7598bcd-02ee-2b0a-092f-27aeb1e15e94"
"Suspicious RASdial Activity","medium","","process_creation","Detects suspicious process related to rasdial.exe","60b34e33-95fe-6beb-2917-eb4309e6dcd8"
"Suspicious Extrac32 Execution","medium","","process_creation","Download or Copy file with Extrac32","1a6983b5-f09c-767b-3ebe-349e7cde3c8e"
"PsExec/PAExec Escalation to LOCAL SYSTEM","high","","process_creation","Detects suspicious commandline flags used by PsExec and PAExec to escalate a command line to LOCAL_SYSTEM rights","24194c4a-9136-8ccc-cb24-c32ee6a83d2f"
"HackTool - SharpWSUS/WSUSpendu Execution","high","","process_creation","Detects the execution of SharpWSUS or WSUSpendu, utilities that allow for lateral movement through WSUS.
Windows Server Update Services (WSUS) is a critical component of Windows systems and is frequently configured in a way that allows an attacker to circumvent internal networking limitations.
","7987377e-ddde-302c-5a17-7723837a1d38"
"WMI Backdoor Exchange Transport Agent","critical","","process_creation","Detects a WMI backdoor in Exchange Transport Agents via WMI event filters","812c76e3-a745-515e-484b-d64d6f64c779"
"MMC Spawning Windows Shell","high","","process_creation","Detects a Windows command line executable started from MMC","cf0e4cea-8b93-73a0-c4f6-1d496da38fea"
"Potential PowerShell Execution Policy Tampering - ProcCreation","high","","process_creation","Detects changes to the PowerShell execution policy registry key in order to bypass signing requirements for script execution from the CommandLine","44150656-1e8d-43ca-eebd-2f773849d62a"
"Remote PowerShell Session Host Process (WinRM)","medium","","process_creation","Detects remote PowerShell sections by monitoring for wsmprovhost (WinRM host process) as a parent or child process (sign of an active PowerShell remote session).","088e72dd-07b4-8c9a-4e3a-f8b72d98def0"
"Sensitive File Dump Via Wbadmin.EXE","high","","process_creation","Detects the dump of highly sensitive files such as ""NTDS.DIT"" and ""SECURITY"" hive.
Attackers can leverage the ""wbadmin"" utility in order to dump sensitive files that might contain credential or sensitive information.
","f3baa8fc-8db9-1300-7b37-53785ce88ee9"
