"title","level","service","category","description","id"
"Potential RemoteFXvGPUDisablement.EXE Abuse - PowerShell Module","high","","ps_module","Detects PowerShell module creation where the module Contents are set to ""function Get-VMRemoteFXPhysicalVideoAdapter"". This could be a sign of potential abuse of the ""RemoteFXvGPUDisablement.exe"" binary which is known to be vulnerable to module load-order hijacking.","c2325f35-edc7-9b45-d0bc-548ab4074e0a"
"Invoke-Obfuscation STDIN+ Launcher - PowerShell Module","high","","ps_module","Detects Obfuscated use of stdin to execute PowerShell","c539a450-9d59-8ac3-1709-f3b5f2e5a989"
"Suspicious Get Information for SMB Share - PowerShell Module","low","","ps_module","Adversaries may look for folders and drives shared on remote systems as a means of identifying sources of information to gather as a precursor for Collection and
to identify potential systems of interest for Lateral Movement.
Networks often contain shared network drives and folders that enable users to access file directories on various systems across a network.
","a1d89efd-6d69-416b-3004-ec9c460a863d"
"Invoke-Obfuscation Via Use Rundll32 - PowerShell Module","high","","ps_module","Detects Obfuscated Powershell via use Rundll32 in Scripts","acb9f9fe-df3e-be2a-239f-51b194099630"
"Clear PowerShell History - PowerShell Module","medium","","ps_module","Detects keywords that could indicate clearing PowerShell history","5dea4020-38c8-b6d5-ebdb-2a7cfa20044e"
"Suspicious PowerShell Invocations - Specific - PowerShell Module","high","","ps_module","Detects suspicious PowerShell invocation command parameters","da4a803e-e609-d187-675c-d7e7f0083763"
"AD Groups Or Users Enumeration Using PowerShell - PoshModule","low","","ps_module","Adversaries may attempt to find domain-level groups and permission settings.
The knowledge of domain-level permission groups can help adversaries determine which groups exist and which users belong to a particular group.
Adversaries may use this information to determine which users have elevated permissions, such as domain administrators.
","f3c1031c-796c-6c50-7af9-c490e09550f6"
"Invoke-Obfuscation VAR++ LAUNCHER OBFUSCATION - PowerShell Module","high","","ps_module","Detects Obfuscated Powershell via VAR++ LAUNCHER","b2064db0-e465-72c2-edcc-57cfd9676207"
"Invoke-Obfuscation Via Use Clip - PowerShell Module","high","","ps_module","Detects Obfuscated Powershell via use Clip.exe in Scripts","d1ec8808-93c9-9dcb-b4b8-b20791287ee2"
"Bad Opsec Powershell Code Artifacts","critical","","ps_module","focuses on trivial artifacts observed in variants of prevalent offensive ps1 payloads, including
Cobalt Strike Beacon, PoshC2, Powerview, Letmein, Empire, Powersploit, and other attack payloads
that often undergo minimal changes by attackers due to bad opsec.
","118c017d-54bd-d0a7-e24e-74482fd67b54"
"Invoke-Obfuscation Via Use MSHTA - PowerShell Module","high","","ps_module","Detects Obfuscated Powershell via use MSHTA in Scripts","6ead282b-ed6b-7f68-1ed2-b8f5fb092b4e"
"Zip A Folder With PowerShell For Staging In Temp  - PowerShell Module","medium","","ps_module","Detects PowerShell scripts that make use of the ""Compress-Archive"" Cmdlet in order to compress folders and files where the output is stored in a potentially suspicious location that is used often by malware for exfiltration.
An adversary might compress data (e.g., sensitive documents) that is collected prior to exfiltration in order to make it portable and minimize the amount of data sent over the network.
","a707acca-c4f5-6929-a1fc-0908ab087be0"
"Suspicious Get-ADDBAccount Usage","high","","ps_module","Detects suspicious invocation of the Get-ADDBAccount script that reads from a ntds.dit file and may be used to get access to credentials without using any credential dumpers","85b06a92-2ad6-ef34-57c3-fac694f74095"
"Invoke-Obfuscation COMPRESS OBFUSCATION - PowerShell Module","medium","","ps_module","Detects Obfuscated Powershell via COMPRESS OBFUSCATION","93fea8ea-89ab-d08a-3904-a6949999010c"
"Suspicious Get Local Groups Information","low","","ps_module","Adversaries may attempt to find local system groups and permission settings.
The knowledge of local system permission groups can help adversaries determine which groups exist and which users belong to a particular group.
Adversaries may use this information to determine which users have elevated permissions, such as the users found within the local administrators group.
","300dbe85-b7a0-be0b-aa57-321c1ee97848"
"Suspicious Computer Machine Password by PowerShell","medium","","ps_module","The Reset-ComputerMachinePassword cmdlet changes the computer account password that the computers use to authenticate to the domain controllers in the domain.
You can use it to reset the password of the local computer.
","31981511-e5c7-fa6d-65dd-422e26ba8f0d"
"Malicious PowerShell Commandlets - PoshModule","high","","ps_module","Detects Commandlet names from well-known PowerShell exploitation frameworks","36554b35-d185-3e51-6b7f-9b61726b8d3a"
"HackTool - Evil-WinRm Execution - PowerShell Module","high","","ps_module","Detects the execution of Evil-WinRM via PowerShell Module logs by leveraging the hardcoded strings inside the utility.
","a0ecd6f3-309d-3ad0-2231-421f98a89f32"
"Suspicious PowerShell Invocations - Generic - PowerShell Module","high","","ps_module","Detects suspicious PowerShell invocation command parameters","e27c3517-69ca-c8c3-fc57-c4baba10867f"
"Invoke-Obfuscation Obfuscated IEX Invocation - PowerShell Module","high","","ps_module","Detects all variations of obfuscated powershell IEX invocation code generated by Invoke-Obfuscation framework from the code block cited in the reference section below","b21405ff-2071-082b-067f-fa116d28a858"
"Invoke-Obfuscation RUNDLL LAUNCHER - PowerShell Module","medium","","ps_module","Detects Obfuscated Powershell via RUNDLL LAUNCHER","567da8d6-9387-9852-16ed-a336bfaad91e"
"PowerShell Get Clipboard","medium","","ps_module","A General detection for the Get-Clipboard commands in PowerShell logs. This could be an adversary capturing clipboard contents.","8ed7f4b3-91aa-4c85-95e8-a361f9004b2e"
"Use Get-NetTCPConnection - PowerShell Module","low","","ps_module","Adversaries may attempt to get a listing of network connections to or from the compromised system they are currently accessing or from remote systems by querying for information over the network.","8485a923-ab47-503c-8823-f930f71f83a1"
"Malicious PowerShell Scripts - PoshModule","high","","ps_module","Detects the execution of known offensive powershell scripts used for exploitation or reconnaissance","a26b0227-f81e-097b-19ba-ffbb04417ccc"
"Remote PowerShell Session (PS Module)","high","","ps_module","Detects remote PowerShell sessions","d8bf9898-a71e-347a-25d6-1fde2e2925e6"
"Suspicious PowerShell Download - PoshModule","medium","","ps_module","Detects suspicious PowerShell download command","3a7c8368-70ba-0539-d7a9-662a59306969"
"SyncAppvPublishingServer Bypass Powershell Restriction - PS Module","medium","","ps_module","Detects SyncAppvPublishingServer process execution which usually utilized by adversaries to bypass PowerShell execution restrictions.","9863342f-1e0e-72c5-8faa-674337cd6d2b"
"PowerShell Decompress Commands","informational","","ps_module","A General detection for specific decompress commands in PowerShell logs. This could be an adversary decompressing files.","e4ba78e1-d659-9152-8504-cae6d6c7372e"
"Suspicious Non PowerShell WSMAN COM Provider","medium","powershell-classic","","Detects suspicious use of the WSMAN provider without PowerShell.exe as the host application.","aedc0f64-b9e7-36d1-fd92-838fdf33eac3"
"Zip A Folder With PowerShell For Staging In Temp - PowerShell","medium","powershell-classic","","Detects PowerShell scripts that make use of the ""Compress-Archive"" Cmdlet in order to compress folders and files where the output is stored in a potentially suspicious location that is used often by malware for exfiltration.
An adversary might compress data (e.g., sensitive documents) that is collected prior to exfiltration in order to make it portable and minimize the amount of data sent over the network.
","ee9681d0-6ba5-5eaf-9c8b-fe39afe542b9"
"Potential RemoteFXvGPUDisablement.EXE Abuse","high","powershell-classic","","Detects PowerShell module creation where the module Contents are set to ""function Get-VMRemoteFXPhysicalVideoAdapter"". This could be a sign of potential abuse of  the ""RemoteFXvGPUDisablement.exe"" binary which is known to be vulnerable to module load-order hijacking.","29a3935d-0428-4f39-d39e-ec43c598b272"
"PwSh Scriptblock","informational","powershell","ps_script","Powershell Scriptblock Logging. Windows 10+ will flag suspicious PwSh as level 3 (warning) so 
I am filtering out these events as they are being created with the ""Potentially Malicious PwSh"" rule.
","0f3b1343-65a5-4879-b512-9d61b0e4e3ba"
"Potentially Malicious PwSh","medium","powershell","ps_script","On Powershell v5+, Windows will automatically log suspicious powershell execution and mark the Level as Warning.","73be1519-4648-4ed7-b305-605504afc242"
"Execution via CL_Mutexverifiers.ps1 (2 Lines)","high","","ps_script","Detects Execution via runAfterCancelProcess in CL_Mutexverifiers.ps1 module","97408cc2-d2e8-83dd-1f84-93da08e9f191"
"Execution via CL_Invocation.ps1 (2 Lines)","high","","ps_script","Detects Execution via SyncInvoke in CL_Invocation.ps1 module","13cf4134-564b-abdb-c83e-dac3ba9bac3c"
"Suspicious PowerShell Invocations - Specific","high","powershell","","Detects suspicious PowerShell invocation command parameters","3db961f4-6217-4957-b717-e5955c82d6e5"
"Execution via CL_Invocation.ps1 - Powershell","high","","ps_script","Detects Execution via SyncInvoke in CL_Invocation.ps1 module","6587075c-6239-f6e1-4717-4b7972b1c086"
"PrintNightmare Powershell Exploitation","high","","ps_script","Detects Commandlet name for PrintNightmare exploitation.","5eb9df17-06bd-e2fe-8871-13bd6bd36406"
"Suspicious PowerShell Download","medium","powershell","","Detects suspicious PowerShell download command","12f93a4e-cd0e-18d7-6969-b345ecc8d40a"
"Suspicious PowerShell Invocations - Generic","high","powershell","","Detects suspicious PowerShell invocation command parameters","391b98f2-3f42-0d06-a295-18a2aa29d39a"
"SyncAppvPublishingServer Execution to Bypass Powershell Restriction","medium","powershell","","Detects SyncAppvPublishingServer process execution which usually utilized by adversaries to bypass PowerShell execution restrictions.","349e3bb4-b72b-193d-810e-7d9c145b863e"
"Execution via CL_Mutexverifiers.ps1","high","","ps_script","Detects Execution via runAfterCancelProcess in CL_Mutexverifiers.ps1 module","f427b1c7-bbad-7bd6-bb0f-65b6170a3cb5"
"Accessing Encrypted Credentials from Google Chrome Login Database","medium","","ps_script","Adversaries may acquire credentials from web browsers by reading files specific to the target browser.
Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future.
Web browsers typically store the credentials in an encrypted format within a credential store.
","63c2d41b-b587-6c55-c256-9c0bb392f0a9"
"Dnscat Execution","critical","","ps_script","Dnscat exfiltration tool execution","47d13687-edae-dafa-bdab-416474c95f53"
"Suspicious Get-WmiObject","low","","ps_script","The infrastructure for management data and operations that enables local and remote management of Windows personal computers and servers","830423bc-69e4-b19b-5474-414e4ab0c365"
"AzureHound PowerShell Commands","high","","ps_script","Detects the execution of AzureHound in PowerShell, a tool to gather data from Azure for BloodHound","74dda95a-b492-e2ee-4a33-b22a41a1cb57"
"Powershell File and Directory Discovery","low","","ps_script","Adversaries may enumerate files and directories or may search in specific locations of a host or network share for certain information within a file system.
Adversaries may use the information from [File and Directory Discovery](https://attack.mitre.org/techniques/T1083) during automated discovery to shape follow-on behaviors,
including whether or not the adversary fully infects the target and/or attempts specific actions.
","113fcff8-c64d-8743-88b7-9ff2539cde7d"
"SMB over QUIC Via PowerShell Script","medium","","ps_script","Detects the mounting of Windows SMB shares over QUIC, which can be an unexpected event in some enterprise environments","b3c17af7-4207-0100-fe3c-3730a1c40c82"
"Use Of Remove-Item to Delete File - ScriptBlock","low","","ps_script","PowerShell Remove-Item  with -Path to delete a file or a folder with ""-Recurse""","6e77c76e-375f-3378-fb5b-0d55e078f8ad"
"Potential Data Exfiltration Over SMTP Via Send-MailMessage Cmdlet","medium","","ps_script","Detects the execution of a PowerShell script with a call to the ""Send-MailMessage"" cmdlet along with the ""-Attachments"" flag. This could be a potential sign of data exfiltration via Email.
Adversaries may steal data by exfiltrating it over an un-encrypted network protocol other than that of the existing command and control channel. The data may also be sent to an alternate network location from the main command and control server.
","87face0d-1383-7cc4-2da9-2a5da8b81325"
"WinAPI Library Calls Via PowerShell Scripts","medium","","ps_script","Detects calls to WinAPI libraries from PowerShell scripts. Attackers can often leverage these APIs to avoid detection based on typical PowerShell function calls. Use this rule as a basis to hunt for interesting scripts.","66cccc69-033d-56e2-a1e1-f190cc0a9ca0"
"Windows Mail App Mailbox Access Via PowerShell Script","medium","","ps_script","Detects PowerShell scripts that try to access the default Windows MailApp MailBox. This indicates manipulation of or access to the stored emails of a user. E.g. this could be used by an attacker to exfiltrate or delete the content of the emails.","aac8a133-780e-35ed-5d52-60a568765afb"
"Compress-Archive Cmdlet Execution","low","","ps_script","Detects PowerShell scripts that make use of the ""Compress-Archive"" cmdlet in order to compress folders and files.
An adversary might compress data (e.g., sensitive documents) that is collected prior to exfiltration in order to make it portable and minimize the amount of data sent over the network.
","c0483a49-1049-db52-97c5-ed73a6063b93"
"Potential Registry Reconnaissance Via PowerShell Script","medium","","ps_script","Detects PowerShell scripts with potential registry reconnaissance capabilities. Adversaries may interact with the Windows registry to gather information about the system credentials, configuration, and installed software.","822b05a7-afa1-99c7-fc49-578330c9bf81"
"WinAPI Function Calls Via PowerShell Scripts","medium","","ps_script","Detects calls to WinAPI functions from PowerShell scripts. Attackers can often leverage these APIs to avoid detection based on typical PowerShell function calls. Use this rule as a basis to hunt for interesting scripts.","fc457d0e-1ed4-ecab-aa1f-bd5c4b53c2d9"
"New Windows Firewall Rule Added Via New-NetFirewallRule Cmdlet - ScriptBlock","low","","ps_script","Detects when a powershell script contains calls to the ""New-NetFirewallRule"" cmdlet in order to add a new firewall rule with an ""Allow"" action.
","40fd8a4e-3820-0edf-530e-53785ee863e9"
"Lace Tempest PowerShell Launcher","high","","ps_script","Detects a PowerShell script used by Lace Tempest APT to launch their malware loader by exploiting CVE-2023-47246 as reported by SysAid Team
","47fec53e-ab09-f2b7-fc9a-c7364aefc12f"
"Lace Tempest PowerShell Evidence Eraser","high","","ps_script","Detects a PowerShell script used by Lace Tempest APT to erase evidence from victim servers by exploiting CVE-2023-47246 as reported by SysAid Team
","017266c4-7b12-7c2b-d2b3-0b8ffe973af8"
"Potential APT FIN7 POWERHOLD Execution","high","","ps_script","Detects execution of the POWERHOLD script seen used by FIN7 as reported by WithSecureLabs","384a6ce5-d681-2e87-6a43-6e1a0eb0f316"
"Potential POWERTRASH Script Execution","high","","ps_script","Detects potential execution of the PowerShell script POWERTRASH","b8581aed-5481-addc-116b-c0b8384cecfc"
"Root Certificate Installed - PowerShell","medium","","ps_script","Adversaries may install a root certificate on a compromised system to avoid warnings when connecting to adversary controlled web servers.","245734a0-22f3-d684-07a7-ed1cea011d8e"
"Security Software Discovery Via Powershell Script","medium","","ps_script","Detects calls to ""get-process"" where the output is piped to a ""where-object"" filter to search for security solution processes.
Adversaries may attempt to get a listing of security software, configurations, defensive tools, and sensors that are installed on a system or in a cloud environment. This may include things such as firewall rules and anti-virus
","2e7d9c7a-fab3-d015-8552-39acf165059c"
"Suspicious Start-Process PassThru","medium","","ps_script","Powershell use PassThru option to start in background","c6dce605-3bb0-c881-1c5c-f3e4e9d62577"
"Invoke-Obfuscation Obfuscated IEX Invocation - PowerShell","high","","ps_script","Detects all variations of obfuscated powershell IEX invocation code generated by Invoke-Obfuscation framework from the following code block \u2014","30be45df-1ada-4075-3586-5a3d6eda8cd3"
"Potentially Suspicious Call To Win32_NTEventlogFile Class - PSScript","medium","","ps_script","Detects usage of the WMI class ""Win32_NTEventlogFile"" in a potentially suspicious way (delete, backup, change permissions, etc.) from a PowerShell script","72ba1398-c3d6-c1a6-9133-bc72ccaca90d"
"DSInternals Suspicious PowerShell Cmdlets - ScriptBlock","high","","ps_script","Detects execution and usage of the DSInternals PowerShell module. Which can be used to perform what might be considered as suspicious activity such as dumping DPAPI backup keys or manipulating NTDS.DIT files.
The DSInternals PowerShell Module exposes several internal features of Active Directory and Azure Active Directory. These include FIDO2 and NGC key auditing, offline ntds.dit file manipulation, password auditing, DC recovery from IFM backups and password hash calculation.
","55d8816f-49cc-7135-b3b1-63d41ce23a01"
"Potential RemoteFXvGPUDisablement.EXE Abuse - PowerShell ScriptBlock","high","","ps_script","Detects PowerShell module creation where the module Contents are set to ""function Get-VMRemoteFXPhysicalVideoAdapter"". This could be a sign of potential abuse of the ""RemoteFXvGPUDisablement.exe"" binary which is known to be vulnerable to module load-order hijacking.","9a9b4924-bf93-774d-4bee-a2d13260663c"
"Live Memory Dump Using Powershell","high","","ps_script","Detects usage of a PowerShell command to dump the live memory of a Windows machine","f279fcb8-4560-0d0c-3bee-043b32f9b3fb"
"PowerShell PSAttack","high","","ps_script","Detects the use of PSAttack PowerShell hack tool","8dd08d08-a638-c74c-8e7a-07d55d3b3318"
"Potential Keylogger Activity","medium","","ps_script","Detects PowerShell scripts that contains reference to keystroke capturing functions","6154995f-9153-aaa3-dc51-d3062506c78a"
"PowerView PowerShell Cmdlets - ScriptBlock","high","","ps_script","Detects Cmdlet names from PowerView of the PowerSploit exploitation framework.","cc813de1-cf1f-dd91-bcfb-3821610d9dfc"
"PowerShell WMI Win32_Product Install MSI","medium","","ps_script","Detects the execution of an MSI file using PowerShell and the WMI Win32_Product class","a91de133-e7bc-3e22-d4ec-af1bfe620409"
"Malicious Nishang PowerShell Commandlets","high","","ps_script","Detects Commandlet names and arguments from the Nishang exploitation framework","79769f3b-efb3-9463-e114-7446d4361146"
"PowerShell Set-Acl On Windows Folder - PsScript","high","","ps_script","Detects PowerShell scripts to set the ACL to a file in the Windows folder","82a11bd6-070f-3229-f413-73fe2ddd7018"
"Deletion of Volume Shadow Copies via WMI with PowerShell - PS Script","high","","ps_script","Detects deletion of Windows Volume Shadow Copies with PowerShell code and Get-WMIObject. This technique is used by numerous ransomware families such as Sodinokibi/REvil","329df23d-a366-2e13-47f7-3c67cfb56f75"
"Disable of ETW Trace - Powershell","high","","ps_script","Detects usage of powershell cmdlets to disable or remove ETW trace sessions","f1205c3a-b112-f060-2b3e-b43fd3460482"
"Powershell Timestomp","medium","","ps_script","Adversaries may modify file time attributes to hide new or changes to existing files.
Timestomping is a technique that modifies the timestamps of a file (the modify, access, create, and change times), often to mimic files that are in the same folder.
","b32352bf-5bcb-d3c9-a9eb-4bbf8ed85654"
"Potential In-Memory Execution Using Reflection.Assembly","medium","","ps_script","Detects usage of ""Reflection.Assembly"" load functions to dynamically load assemblies in memory","4ee64eb7-79b5-d7d2-9ba7-89616409e7d0"
"Suspicious Hyper-V Cmdlets","medium","","ps_script","Adversaries may carry out malicious operations using a virtual instance to avoid detection","94272bf4-116b-5204-4be6-69b2d5648fa4"
"Potential Persistence Via Security Descriptors - ScriptBlock","high","","ps_script","Detects usage of certain functions and keywords that are used to manipulate security descriptors in order to potentially set a backdoor. As seen used in the DAMP project.","b46c37cc-554c-aab3-0744-26f3a5ace219"
"NTFS Alternate Data Stream","high","","ps_script","Detects writing data into NTFS alternate data streams from powershell. Needs Script Block Logging.","e701b235-4663-b82b-8611-b51a0706589b"
"PowerShell Script With File Hostname Resolving Capabilities","medium","","ps_script","Detects PowerShell scripts that have capabilities to read files, loop through them and resolve DNS host entries.","53f26dda-d088-32eb-a704-03c3b6986b49"
"Suspicious Service DACL Modification Via Set-Service Cmdlet - PS","high","","ps_script","Detects usage of the ""Set-Service"" powershell cmdlet to configure a new SecurityDescriptor that allows a service to be hidden from other utilities such as ""sc.exe"", ""Get-Service""...etc. (Works only in powershell 7)","43de23b6-5e9c-142a-9e42-64992bede784"
"Potential Data Exfiltration Via Audio File","medium","","ps_script","Detects potential exfiltration attempt via audio file using PowerShell","4956629d-759b-2297-1edf-5751449384cb"
"Silence.EDA Detection","critical","","ps_script","Detects Silence EmpireDNSAgent as described in the Group-IP report","71d6a25b-6fe6-37e2-40bc-c4de171fbbc9"
"Change PowerShell Policies to an Insecure Level - PowerShell","medium","","ps_script","Detects changing the PowerShell script execution policy to a potentially insecure level using the ""Set-ExecutionPolicy"" cmdlet.","e5a59479-4ded-f6c3-ab4d-8d464128fbb2"
"Request A Single Ticket via PowerShell","high","","ps_script","utilize native PowerShell Identity modules to query the domain to extract the Service Principal Names for a single computer.
This behavior is typically used during a kerberos or silver ticket attack.
A successful execution will output the SPNs for the endpoint in question.
","088701bf-4758-9a2a-76c0-2e148a7e122c"
"Detected Windows Software Discovery - PowerShell","medium","","ps_script","Adversaries may attempt to enumerate software for a variety of reasons, such as figuring out what security measures are present or if the compromised system has a version of software that is vulnerable.","abc8469f-9601-7199-13b7-9620478f5335"
"Potential WinAPI Calls Via PowerShell Scripts","high","","ps_script","Detects use of WinAPI functions in PowerShell scripts","edeeb148-ce01-b5b8-a531-3b364b7fd191"
"Suspicious SSL Connection","low","","ps_script","Adversaries may employ a known encryption algorithm to conceal command and control traffic rather than relying on any inherent protections provided by a communication protocol.","57e275e0-10cf-be8d-39b2-027fbfeb2913"
"Delete Volume Shadow Copies via WMI with PowerShell - PS Script","high","","ps_script","Deletes Windows Volume Shadow Copies with PowerShell code and Get-WMIObject. This technique is used by numerous ransomware families such as Sodinokibi/REvil","baee41a3-2063-6125-778e-0d9710474c06"
"Create Volume Shadow Copy with Powershell","high","","ps_script","Adversaries may attempt to access or create a copy of the Active Directory domain database in order to steal credential information","33f62d96-55cf-87d2-e9f0-0a5fff75a278"
"Manipulation of User Computer or Group Security Principals Across AD","medium","","ps_script","Adversaries may create a domain account to maintain access to victim systems.
Domain accounts are those managed by Active Directory Domain Services where access and permissions are configured across systems and services that are part of that domain..
","2843f0fc-1a75-2140-6c4c-f5c296073941"
"Service Registry Permissions Weakness Check","medium","","ps_script","Adversaries may execute their own malicious payloads by hijacking the Registry entries used by services.
Adversaries may use flaws in the permissions for registry to redirect from the originally specified executable to one that they control, in order to launch their own code at Service start.
Windows stores local service configuration information in the Registry under HKLM\SYSTEM\CurrentControlSet\Services
","ce3cad3a-afec-9acc-c763-9b4cb0fd5ece"
"Suspicious Unblock-File","medium","","ps_script","Remove the Zone.Identifier alternate data stream which identifies the file as downloaded from the internet.","b56d246e-e1d8-6f33-6e90-65864d130915"
"Powershell Local Email Collection","medium","","ps_script","Adversaries may target user email on local systems to collect sensitive information.
Files containing email data can be acquired from a users local system, such as Outlook storage or cache files.
","00ba998e-b435-22a6-2dbf-e85e1918b8a7"
"Clearing Windows Console History","high","","ps_script","Identifies when a user attempts to clear console history. An adversary may clear the command history of a compromised account to conceal the actions undertaken during an intrusion.","1a8e1936-4b07-2bb2-ef3a-2cdf7d294a56"
"Powershell Directory Enumeration","medium","","ps_script","Detects technique used by MAZE ransomware to enumerate directories using Powershell","13a97026-d21c-5c67-761d-537efe8f3fe7"
"Suspicious New-PSDrive to Admin Share","medium","","ps_script","Adversaries may use to interact with a remote network share using Server Message Block (SMB). The adversary may then perform actions as the logged-on user.","9d0ff6ee-9967-a757-d8dc-cf3f3b3546b1"
"PowerShell Script Change Permission Via Set-Acl - PsScript","low","","ps_script","Detects PowerShell scripts set ACL to of a file or a folder","3586407d-f3a3-bb2d-8467-0956e15af381"
"User Discovery And Export Via Get-ADUser Cmdlet - PowerShell","medium","","ps_script","Detects usage of the Get-ADUser cmdlet to collect user information and output it to a file","369a4eed-03b4-7aea-6309-c6d7173b0567"
"Potential AMSI Bypass Script Using NULL Bits","medium","","ps_script","Detects usage of special strings/null bits in order to potentially bypass AMSI functionalities","4502b93e-2c0d-56b8-7ce1-35523e4fb0ba"
"Powershell Execute Batch Script","medium","","ps_script","Adversaries may abuse the Windows command shell for execution.
The Windows command shell ([cmd](https://attack.mitre.org/software/S0106)) is the primary command prompt on Windows systems.
The Windows command prompt can be used to control almost any aspect of a system, with various permission levels required for different subsets of commands.
Batch files (ex: .bat or .cmd) also provide the shell with a list of sequential commands to run, as well as normal scripting operations such as conditionals and loops.
Common uses of batch files include long or repetitive tasks, or the need to run the same set of commands on multiple system
","57b18282-5df7-0636-ee86-75ccdbe55519"
"PowerShell ADRecon Execution","high","","ps_script","Detects execution of ADRecon.ps1 for AD reconnaissance which has been reported to be actively used by FIN7","cde108d4-944b-2594-02b8-61f2852260a1"
"HackTool - WinPwn Execution - ScriptBlock","high","","ps_script","Detects scriptblock text keywords indicative of potential usge of the tool WinPwn. A tool for Windows and Active Directory reconnaissance and exploitation.
","40e38653-158e-78ce-f816-60a159924dc9"
"PSAsyncShell - Asynchronous TCP Reverse Shell","high","","ps_script","Detects the use of PSAsyncShell an Asynchronous TCP Reverse Shell written in powershell","714c75ab-6bed-7c9d-462b-f7f9252e47e5"
"Suspicious PowerShell Invocations - Generic","high","","ps_script","Detects suspicious PowerShell invocation command parameters","308e8029-d702-799b-6aea-82f749348b24"
"PowerShell Web Access Installation - PsScript","high","","ps_script","Detects the installation and configuration of PowerShell Web Access, which could be used for remote access and potential abuse","802477a9-01ea-d5f8-2ff9-44285787d0f7"
